664.852 | 664.852 | 664.852 | 664.852 | 664.852 | 664.852 | 664.852 | 664.852 | 664.852 | 664.852 | 664.832 | 664.832 | 664.832 | 664.832 | 664.842 | 664.842 | 664.842 | 664.842 | 664.842 | 664.842  
-978.616 | -978.616 | -978.616 | -978.616 | -978.616 | -978.616 | -978.616 | -978.616 | -978.616 | -978.616 | -978.596 | -978.596 | -978.596 | -978.596 | -978.606 | -978.606 | -978.606 | -978.606 | -978.606 | -978.606   
