
iteration number: 1

663.902 | 663.902 | 663.902 | 663.902 | 663.902 | 663.902 | 663.902 | 663.902 | 663.902 | 663.902 | 663.882 | 663.882 | 663.882 | 663.882 | 663.892 | 663.892 | 663.892 | 663.892 | 663.892 | 663.892 | 
-977.666 | -977.666 | -977.666 | -977.666 | -977.666 | -977.666 | -977.666 | -977.666 | -977.666 | -977.666 | -977.646 | -977.646 | -977.646 | -977.646 | -977.656 | -977.656 | -977.656 | -977.656 | -977.656 | -977.656 | 

iteration number: 7

663.912 | 663.912 | 663.912 | 663.912 | 663.912 | 663.912 | 663.912 | 663.912 | 663.912 | 663.912 | 663.892 | 663.892 | 663.892 | 663.892 | 663.902 | 663.902 | 663.902 | 663.902 | 663.902 | 663.902 | 
-977.676 | -977.676 | -977.676 | -977.676 | -977.676 | -977.676 | -977.676 | -977.676 | -977.676 | -977.676 | -977.656 | -977.656 | -977.656 | -977.656 | -977.666 | -977.666 | -977.666 | -977.666 | -977.666 | -977.666 | 

iteration number: 8

663.922 | 663.922 | 663.922 | 663.922 | 663.922 | 663.922 | 663.922 | 663.922 | 663.922 | 663.922 | 663.902 | 663.902 | 663.902 | 663.902 | 663.912 | 663.912 | 663.912 | 663.912 | 663.912 | 663.912 | 
-977.686 | -977.686 | -977.686 | -977.686 | -977.686 | -977.686 | -977.686 | -977.686 | -977.686 | -977.686 | -977.666 | -977.666 | -977.666 | -977.666 | -977.676 | -977.676 | -977.676 | -977.676 | -977.676 | -977.676 | 

iteration number: 9

663.932 | 663.932 | 663.932 | 663.932 | 663.932 | 663.932 | 663.932 | 663.932 | 663.932 | 663.932 | 663.912 | 663.912 | 663.912 | 663.912 | 663.922 | 663.922 | 663.922 | 663.922 | 663.922 | 663.922 | 
-977.696 | -977.696 | -977.696 | -977.696 | -977.696 | -977.696 | -977.696 | -977.696 | -977.696 | -977.696 | -977.676 | -977.676 | -977.676 | -977.676 | -977.686 | -977.686 | -977.686 | -977.686 | -977.686 | -977.686 | 

iteration number: 10

663.942 | 663.942 | 663.942 | 663.942 | 663.942 | 663.942 | 663.942 | 663.942 | 663.942 | 663.942 | 663.922 | 663.922 | 663.922 | 663.922 | 663.932 | 663.932 | 663.932 | 663.932 | 663.932 | 663.932 | 
-977.706 | -977.706 | -977.706 | -977.706 | -977.706 | -977.706 | -977.706 | -977.706 | -977.706 | -977.706 | -977.686 | -977.686 | -977.686 | -977.686 | -977.696 | -977.696 | -977.696 | -977.696 | -977.696 | -977.696 | 

iteration number: 11

663.952 | 663.952 | 663.952 | 663.952 | 663.952 | 663.952 | 663.952 | 663.952 | 663.952 | 663.952 | 663.932 | 663.932 | 663.932 | 663.932 | 663.942 | 663.942 | 663.942 | 663.942 | 663.942 | 663.942 | 
-977.716 | -977.716 | -977.716 | -977.716 | -977.716 | -977.716 | -977.716 | -977.716 | -977.716 | -977.716 | -977.696 | -977.696 | -977.696 | -977.696 | -977.706 | -977.706 | -977.706 | -977.706 | -977.706 | -977.706 | 

iteration number: 12

663.962 | 663.962 | 663.962 | 663.962 | 663.962 | 663.962 | 663.962 | 663.962 | 663.962 | 663.962 | 663.942 | 663.942 | 663.942 | 663.942 | 663.952 | 663.952 | 663.952 | 663.952 | 663.952 | 663.952 | 
-977.726 | -977.726 | -977.726 | -977.726 | -977.726 | -977.726 | -977.726 | -977.726 | -977.726 | -977.726 | -977.706 | -977.706 | -977.706 | -977.706 | -977.716 | -977.716 | -977.716 | -977.716 | -977.716 | -977.716 | 

iteration number: 13

663.972 | 663.972 | 663.972 | 663.972 | 663.972 | 663.972 | 663.972 | 663.972 | 663.972 | 663.972 | 663.952 | 663.952 | 663.952 | 663.952 | 663.962 | 663.962 | 663.962 | 663.962 | 663.962 | 663.962 | 
-977.736 | -977.736 | -977.736 | -977.736 | -977.736 | -977.736 | -977.736 | -977.736 | -977.736 | -977.736 | -977.716 | -977.716 | -977.716 | -977.716 | -977.726 | -977.726 | -977.726 | -977.726 | -977.726 | -977.726 | 

iteration number: 14

663.982 | 663.982 | 663.982 | 663.982 | 663.982 | 663.982 | 663.982 | 663.982 | 663.982 | 663.982 | 663.962 | 663.962 | 663.962 | 663.962 | 663.972 | 663.972 | 663.972 | 663.972 | 663.972 | 663.972 | 
-977.746 | -977.746 | -977.746 | -977.746 | -977.746 | -977.746 | -977.746 | -977.746 | -977.746 | -977.746 | -977.726 | -977.726 | -977.726 | -977.726 | -977.736 | -977.736 | -977.736 | -977.736 | -977.736 | -977.736 | 

iteration number: 15

663.992 | 663.992 | 663.992 | 663.992 | 663.992 | 663.992 | 663.992 | 663.992 | 663.992 | 663.992 | 663.972 | 663.972 | 663.972 | 663.972 | 663.982 | 663.982 | 663.982 | 663.982 | 663.982 | 663.982 | 
-977.756 | -977.756 | -977.756 | -977.756 | -977.756 | -977.756 | -977.756 | -977.756 | -977.756 | -977.756 | -977.736 | -977.736 | -977.736 | -977.736 | -977.746 | -977.746 | -977.746 | -977.746 | -977.746 | -977.746 | 

iteration number: 16

664.002 | 664.002 | 664.002 | 664.002 | 664.002 | 664.002 | 664.002 | 664.002 | 664.002 | 664.002 | 663.982 | 663.982 | 663.982 | 663.982 | 663.992 | 663.992 | 663.992 | 663.992 | 663.992 | 663.992 | 
-977.766 | -977.766 | -977.766 | -977.766 | -977.766 | -977.766 | -977.766 | -977.766 | -977.766 | -977.766 | -977.746 | -977.746 | -977.746 | -977.746 | -977.756 | -977.756 | -977.756 | -977.756 | -977.756 | -977.756 | 

iteration number: 17

664.012 | 664.012 | 664.012 | 664.012 | 664.012 | 664.012 | 664.012 | 664.012 | 664.012 | 664.012 | 663.992 | 663.992 | 663.992 | 663.992 | 664.002 | 664.002 | 664.002 | 664.002 | 664.002 | 664.002 | 
-977.776 | -977.776 | -977.776 | -977.776 | -977.776 | -977.776 | -977.776 | -977.776 | -977.776 | -977.776 | -977.756 | -977.756 | -977.756 | -977.756 | -977.766 | -977.766 | -977.766 | -977.766 | -977.766 | -977.766 | 

iteration number: 18

664.022 | 664.022 | 664.022 | 664.022 | 664.022 | 664.022 | 664.022 | 664.022 | 664.022 | 664.022 | 664.002 | 664.002 | 664.002 | 664.002 | 664.012 | 664.012 | 664.012 | 664.012 | 664.012 | 664.012 | 
-977.786 | -977.786 | -977.786 | -977.786 | -977.786 | -977.786 | -977.786 | -977.786 | -977.786 | -977.786 | -977.766 | -977.766 | -977.766 | -977.766 | -977.776 | -977.776 | -977.776 | -977.776 | -977.776 | -977.776 | 

iteration number: 19

664.032 | 664.032 | 664.032 | 664.032 | 664.032 | 664.032 | 664.032 | 664.032 | 664.032 | 664.032 | 664.012 | 664.012 | 664.012 | 664.012 | 664.022 | 664.022 | 664.022 | 664.022 | 664.022 | 664.022 | 
-977.796 | -977.796 | -977.796 | -977.796 | -977.796 | -977.796 | -977.796 | -977.796 | -977.796 | -977.796 | -977.776 | -977.776 | -977.776 | -977.776 | -977.786 | -977.786 | -977.786 | -977.786 | -977.786 | -977.786 | 

iteration number: 20

664.042 | 664.042 | 664.042 | 664.042 | 664.042 | 664.042 | 664.042 | 664.042 | 664.042 | 664.042 | 664.022 | 664.022 | 664.022 | 664.022 | 664.032 | 664.032 | 664.032 | 664.032 | 664.032 | 664.032 | 
-977.806 | -977.806 | -977.806 | -977.806 | -977.806 | -977.806 | -977.806 | -977.806 | -977.806 | -977.806 | -977.786 | -977.786 | -977.786 | -977.786 | -977.796 | -977.796 | -977.796 | -977.796 | -977.796 | -977.796 | 

iteration number: 21

664.052 | 664.052 | 664.052 | 664.052 | 664.052 | 664.052 | 664.052 | 664.052 | 664.052 | 664.052 | 664.032 | 664.032 | 664.032 | 664.032 | 664.042 | 664.042 | 664.042 | 664.042 | 664.042 | 664.042 | 
-977.816 | -977.816 | -977.816 | -977.816 | -977.816 | -977.816 | -977.816 | -977.816 | -977.816 | -977.816 | -977.796 | -977.796 | -977.796 | -977.796 | -977.806 | -977.806 | -977.806 | -977.806 | -977.806 | -977.806 | 

iteration number: 22

664.062 | 664.062 | 664.062 | 664.062 | 664.062 | 664.062 | 664.062 | 664.062 | 664.062 | 664.062 | 664.042 | 664.042 | 664.042 | 664.042 | 664.052 | 664.052 | 664.052 | 664.052 | 664.052 | 664.052 | 
-977.826 | -977.826 | -977.826 | -977.826 | -977.826 | -977.826 | -977.826 | -977.826 | -977.826 | -977.826 | -977.806 | -977.806 | -977.806 | -977.806 | -977.816 | -977.816 | -977.816 | -977.816 | -977.816 | -977.816 | 

iteration number: 23

664.072 | 664.072 | 664.072 | 664.072 | 664.072 | 664.072 | 664.072 | 664.072 | 664.072 | 664.072 | 664.052 | 664.052 | 664.052 | 664.052 | 664.062 | 664.062 | 664.062 | 664.062 | 664.062 | 664.062 | 
-977.836 | -977.836 | -977.836 | -977.836 | -977.836 | -977.836 | -977.836 | -977.836 | -977.836 | -977.836 | -977.816 | -977.816 | -977.816 | -977.816 | -977.826 | -977.826 | -977.826 | -977.826 | -977.826 | -977.826 | 

iteration number: 24

664.082 | 664.082 | 664.082 | 664.082 | 664.082 | 664.082 | 664.082 | 664.082 | 664.082 | 664.082 | 664.062 | 664.062 | 664.062 | 664.062 | 664.072 | 664.072 | 664.072 | 664.072 | 664.072 | 664.072 | 
-977.846 | -977.846 | -977.846 | -977.846 | -977.846 | -977.846 | -977.846 | -977.846 | -977.846 | -977.846 | -977.826 | -977.826 | -977.826 | -977.826 | -977.836 | -977.836 | -977.836 | -977.836 | -977.836 | -977.836 | 

iteration number: 25

664.092 | 664.092 | 664.092 | 664.092 | 664.092 | 664.092 | 664.092 | 664.092 | 664.092 | 664.092 | 664.072 | 664.072 | 664.072 | 664.072 | 664.082 | 664.082 | 664.082 | 664.082 | 664.082 | 664.082 | 
-977.856 | -977.856 | -977.856 | -977.856 | -977.856 | -977.856 | -977.856 | -977.856 | -977.856 | -977.856 | -977.836 | -977.836 | -977.836 | -977.836 | -977.846 | -977.846 | -977.846 | -977.846 | -977.846 | -977.846 | 

iteration number: 26

664.102 | 664.102 | 664.102 | 664.102 | 664.102 | 664.102 | 664.102 | 664.102 | 664.102 | 664.102 | 664.082 | 664.082 | 664.082 | 664.082 | 664.092 | 664.092 | 664.092 | 664.092 | 664.092 | 664.092 | 
-977.866 | -977.866 | -977.866 | -977.866 | -977.866 | -977.866 | -977.866 | -977.866 | -977.866 | -977.866 | -977.846 | -977.846 | -977.846 | -977.846 | -977.856 | -977.856 | -977.856 | -977.856 | -977.856 | -977.856 | 

iteration number: 27

664.112 | 664.112 | 664.112 | 664.112 | 664.112 | 664.112 | 664.112 | 664.112 | 664.112 | 664.112 | 664.092 | 664.092 | 664.092 | 664.092 | 664.102 | 664.102 | 664.102 | 664.102 | 664.102 | 664.102 | 
-977.876 | -977.876 | -977.876 | -977.876 | -977.876 | -977.876 | -977.876 | -977.876 | -977.876 | -977.876 | -977.856 | -977.856 | -977.856 | -977.856 | -977.866 | -977.866 | -977.866 | -977.866 | -977.866 | -977.866 | 

iteration number: 28

664.122 | 664.122 | 664.122 | 664.122 | 664.122 | 664.122 | 664.122 | 664.122 | 664.122 | 664.122 | 664.102 | 664.102 | 664.102 | 664.102 | 664.112 | 664.112 | 664.112 | 664.112 | 664.112 | 664.112 | 
-977.886 | -977.886 | -977.886 | -977.886 | -977.886 | -977.886 | -977.886 | -977.886 | -977.886 | -977.886 | -977.866 | -977.866 | -977.866 | -977.866 | -977.876 | -977.876 | -977.876 | -977.876 | -977.876 | -977.876 | 

iteration number: 29

664.132 | 664.132 | 664.132 | 664.132 | 664.132 | 664.132 | 664.132 | 664.132 | 664.132 | 664.132 | 664.112 | 664.112 | 664.112 | 664.112 | 664.122 | 664.122 | 664.122 | 664.122 | 664.122 | 664.122 | 
-977.896 | -977.896 | -977.896 | -977.896 | -977.896 | -977.896 | -977.896 | -977.896 | -977.896 | -977.896 | -977.876 | -977.876 | -977.876 | -977.876 | -977.886 | -977.886 | -977.886 | -977.886 | -977.886 | -977.886 | 

iteration number: 30

664.142 | 664.142 | 664.142 | 664.142 | 664.142 | 664.142 | 664.142 | 664.142 | 664.142 | 664.142 | 664.122 | 664.122 | 664.122 | 664.122 | 664.132 | 664.132 | 664.132 | 664.132 | 664.132 | 664.132 | 
-977.906 | -977.906 | -977.906 | -977.906 | -977.906 | -977.906 | -977.906 | -977.906 | -977.906 | -977.906 | -977.886 | -977.886 | -977.886 | -977.886 | -977.896 | -977.896 | -977.896 | -977.896 | -977.896 | -977.896 | 

iteration number: 31

664.152 | 664.152 | 664.152 | 664.152 | 664.152 | 664.152 | 664.152 | 664.152 | 664.152 | 664.152 | 664.132 | 664.132 | 664.132 | 664.132 | 664.142 | 664.142 | 664.142 | 664.142 | 664.142 | 664.142 | 
-977.916 | -977.916 | -977.916 | -977.916 | -977.916 | -977.916 | -977.916 | -977.916 | -977.916 | -977.916 | -977.896 | -977.896 | -977.896 | -977.896 | -977.906 | -977.906 | -977.906 | -977.906 | -977.906 | -977.906 | 

iteration number: 32

664.162 | 664.162 | 664.162 | 664.162 | 664.162 | 664.162 | 664.162 | 664.162 | 664.162 | 664.162 | 664.142 | 664.142 | 664.142 | 664.142 | 664.152 | 664.152 | 664.152 | 664.152 | 664.152 | 664.152 | 
-977.926 | -977.926 | -977.926 | -977.926 | -977.926 | -977.926 | -977.926 | -977.926 | -977.926 | -977.926 | -977.906 | -977.906 | -977.906 | -977.906 | -977.916 | -977.916 | -977.916 | -977.916 | -977.916 | -977.916 | 

iteration number: 33

664.172 | 664.172 | 664.172 | 664.172 | 664.172 | 664.172 | 664.172 | 664.172 | 664.172 | 664.172 | 664.152 | 664.152 | 664.152 | 664.152 | 664.162 | 664.162 | 664.162 | 664.162 | 664.162 | 664.162 | 
-977.936 | -977.936 | -977.936 | -977.936 | -977.936 | -977.936 | -977.936 | -977.936 | -977.936 | -977.936 | -977.916 | -977.916 | -977.916 | -977.916 | -977.926 | -977.926 | -977.926 | -977.926 | -977.926 | -977.926 | 

iteration number: 34

664.182 | 664.182 | 664.182 | 664.182 | 664.182 | 664.182 | 664.182 | 664.182 | 664.182 | 664.182 | 664.162 | 664.162 | 664.162 | 664.162 | 664.172 | 664.172 | 664.172 | 664.172 | 664.172 | 664.172 | 
-977.946 | -977.946 | -977.946 | -977.946 | -977.946 | -977.946 | -977.946 | -977.946 | -977.946 | -977.946 | -977.926 | -977.926 | -977.926 | -977.926 | -977.936 | -977.936 | -977.936 | -977.936 | -977.936 | -977.936 | 

iteration number: 35

664.192 | 664.192 | 664.192 | 664.192 | 664.192 | 664.192 | 664.192 | 664.192 | 664.192 | 664.192 | 664.172 | 664.172 | 664.172 | 664.172 | 664.182 | 664.182 | 664.182 | 664.182 | 664.182 | 664.182 | 
-977.956 | -977.956 | -977.956 | -977.956 | -977.956 | -977.956 | -977.956 | -977.956 | -977.956 | -977.956 | -977.936 | -977.936 | -977.936 | -977.936 | -977.946 | -977.946 | -977.946 | -977.946 | -977.946 | -977.946 | 

iteration number: 36

664.202 | 664.202 | 664.202 | 664.202 | 664.202 | 664.202 | 664.202 | 664.202 | 664.202 | 664.202 | 664.182 | 664.182 | 664.182 | 664.182 | 664.192 | 664.192 | 664.192 | 664.192 | 664.192 | 664.192 | 
-977.966 | -977.966 | -977.966 | -977.966 | -977.966 | -977.966 | -977.966 | -977.966 | -977.966 | -977.966 | -977.946 | -977.946 | -977.946 | -977.946 | -977.956 | -977.956 | -977.956 | -977.956 | -977.956 | -977.956 | 

iteration number: 37

664.212 | 664.212 | 664.212 | 664.212 | 664.212 | 664.212 | 664.212 | 664.212 | 664.212 | 664.212 | 664.192 | 664.192 | 664.192 | 664.192 | 664.202 | 664.202 | 664.202 | 664.202 | 664.202 | 664.202 | 
-977.976 | -977.976 | -977.976 | -977.976 | -977.976 | -977.976 | -977.976 | -977.976 | -977.976 | -977.976 | -977.956 | -977.956 | -977.956 | -977.956 | -977.966 | -977.966 | -977.966 | -977.966 | -977.966 | -977.966 | 

iteration number: 38

664.222 | 664.222 | 664.222 | 664.222 | 664.222 | 664.222 | 664.222 | 664.222 | 664.222 | 664.222 | 664.202 | 664.202 | 664.202 | 664.202 | 664.212 | 664.212 | 664.212 | 664.212 | 664.212 | 664.212 | 
-977.986 | -977.986 | -977.986 | -977.986 | -977.986 | -977.986 | -977.986 | -977.986 | -977.986 | -977.986 | -977.966 | -977.966 | -977.966 | -977.966 | -977.976 | -977.976 | -977.976 | -977.976 | -977.976 | -977.976 | 

iteration number: 39

664.232 | 664.232 | 664.232 | 664.232 | 664.232 | 664.232 | 664.232 | 664.232 | 664.232 | 664.232 | 664.212 | 664.212 | 664.212 | 664.212 | 664.222 | 664.222 | 664.222 | 664.222 | 664.222 | 664.222 | 
-977.996 | -977.996 | -977.996 | -977.996 | -977.996 | -977.996 | -977.996 | -977.996 | -977.996 | -977.996 | -977.976 | -977.976 | -977.976 | -977.976 | -977.986 | -977.986 | -977.986 | -977.986 | -977.986 | -977.986 | 

iteration number: 40

664.242 | 664.242 | 664.242 | 664.242 | 664.242 | 664.242 | 664.242 | 664.242 | 664.242 | 664.242 | 664.222 | 664.222 | 664.222 | 664.222 | 664.232 | 664.232 | 664.232 | 664.232 | 664.232 | 664.232 | 
-978.006 | -978.006 | -978.006 | -978.006 | -978.006 | -978.006 | -978.006 | -978.006 | -978.006 | -978.006 | -977.986 | -977.986 | -977.986 | -977.986 | -977.996 | -977.996 | -977.996 | -977.996 | -977.996 | -977.996 | 

iteration number: 41

664.252 | 664.252 | 664.252 | 664.252 | 664.252 | 664.252 | 664.252 | 664.252 | 664.252 | 664.252 | 664.232 | 664.232 | 664.232 | 664.232 | 664.242 | 664.242 | 664.242 | 664.242 | 664.242 | 664.242 | 
-978.016 | -978.016 | -978.016 | -978.016 | -978.016 | -978.016 | -978.016 | -978.016 | -978.016 | -978.016 | -977.996 | -977.996 | -977.996 | -977.996 | -978.006 | -978.006 | -978.006 | -978.006 | -978.006 | -978.006 | 

iteration number: 42

664.262 | 664.262 | 664.262 | 664.262 | 664.262 | 664.262 | 664.262 | 664.262 | 664.262 | 664.262 | 664.242 | 664.242 | 664.242 | 664.242 | 664.252 | 664.252 | 664.252 | 664.252 | 664.252 | 664.252 | 
-978.026 | -978.026 | -978.026 | -978.026 | -978.026 | -978.026 | -978.026 | -978.026 | -978.026 | -978.026 | -978.006 | -978.006 | -978.006 | -978.006 | -978.016 | -978.016 | -978.016 | -978.016 | -978.016 | -978.016 | 

iteration number: 43

664.272 | 664.272 | 664.272 | 664.272 | 664.272 | 664.272 | 664.272 | 664.272 | 664.272 | 664.272 | 664.252 | 664.252 | 664.252 | 664.252 | 664.262 | 664.262 | 664.262 | 664.262 | 664.262 | 664.262 | 
-978.036 | -978.036 | -978.036 | -978.036 | -978.036 | -978.036 | -978.036 | -978.036 | -978.036 | -978.036 | -978.016 | -978.016 | -978.016 | -978.016 | -978.026 | -978.026 | -978.026 | -978.026 | -978.026 | -978.026 | 

iteration number: 44

664.282 | 664.282 | 664.282 | 664.282 | 664.282 | 664.282 | 664.282 | 664.282 | 664.282 | 664.282 | 664.262 | 664.262 | 664.262 | 664.262 | 664.272 | 664.272 | 664.272 | 664.272 | 664.272 | 664.272 | 
-978.046 | -978.046 | -978.046 | -978.046 | -978.046 | -978.046 | -978.046 | -978.046 | -978.046 | -978.046 | -978.026 | -978.026 | -978.026 | -978.026 | -978.036 | -978.036 | -978.036 | -978.036 | -978.036 | -978.036 | 

iteration number: 45

664.292 | 664.292 | 664.292 | 664.292 | 664.292 | 664.292 | 664.292 | 664.292 | 664.292 | 664.292 | 664.272 | 664.272 | 664.272 | 664.272 | 664.282 | 664.282 | 664.282 | 664.282 | 664.282 | 664.282 | 
-978.056 | -978.056 | -978.056 | -978.056 | -978.056 | -978.056 | -978.056 | -978.056 | -978.056 | -978.056 | -978.036 | -978.036 | -978.036 | -978.036 | -978.046 | -978.046 | -978.046 | -978.046 | -978.046 | -978.046 | 

iteration number: 46

664.302 | 664.302 | 664.302 | 664.302 | 664.302 | 664.302 | 664.302 | 664.302 | 664.302 | 664.302 | 664.282 | 664.282 | 664.282 | 664.282 | 664.292 | 664.292 | 664.292 | 664.292 | 664.292 | 664.292 | 
-978.066 | -978.066 | -978.066 | -978.066 | -978.066 | -978.066 | -978.066 | -978.066 | -978.066 | -978.066 | -978.046 | -978.046 | -978.046 | -978.046 | -978.056 | -978.056 | -978.056 | -978.056 | -978.056 | -978.056 | 

iteration number: 47

664.312 | 664.312 | 664.312 | 664.312 | 664.312 | 664.312 | 664.312 | 664.312 | 664.312 | 664.312 | 664.292 | 664.292 | 664.292 | 664.292 | 664.302 | 664.302 | 664.302 | 664.302 | 664.302 | 664.302 | 
-978.076 | -978.076 | -978.076 | -978.076 | -978.076 | -978.076 | -978.076 | -978.076 | -978.076 | -978.076 | -978.056 | -978.056 | -978.056 | -978.056 | -978.066 | -978.066 | -978.066 | -978.066 | -978.066 | -978.066 | 

iteration number: 48

664.322 | 664.322 | 664.322 | 664.322 | 664.322 | 664.322 | 664.322 | 664.322 | 664.322 | 664.322 | 664.302 | 664.302 | 664.302 | 664.302 | 664.312 | 664.312 | 664.312 | 664.312 | 664.312 | 664.312 | 
-978.086 | -978.086 | -978.086 | -978.086 | -978.086 | -978.086 | -978.086 | -978.086 | -978.086 | -978.086 | -978.066 | -978.066 | -978.066 | -978.066 | -978.076 | -978.076 | -978.076 | -978.076 | -978.076 | -978.076 | 

iteration number: 49

664.332 | 664.332 | 664.332 | 664.332 | 664.332 | 664.332 | 664.332 | 664.332 | 664.332 | 664.332 | 664.312 | 664.312 | 664.312 | 664.312 | 664.322 | 664.322 | 664.322 | 664.322 | 664.322 | 664.322 | 
-978.096 | -978.096 | -978.096 | -978.096 | -978.096 | -978.096 | -978.096 | -978.096 | -978.096 | -978.096 | -978.076 | -978.076 | -978.076 | -978.076 | -978.086 | -978.086 | -978.086 | -978.086 | -978.086 | -978.086 | 

iteration number: 50

664.342 | 664.342 | 664.342 | 664.342 | 664.342 | 664.342 | 664.342 | 664.342 | 664.342 | 664.342 | 664.322 | 664.322 | 664.322 | 664.322 | 664.332 | 664.332 | 664.332 | 664.332 | 664.332 | 664.332 | 
-978.106 | -978.106 | -978.106 | -978.106 | -978.106 | -978.106 | -978.106 | -978.106 | -978.106 | -978.106 | -978.086 | -978.086 | -978.086 | -978.086 | -978.096 | -978.096 | -978.096 | -978.096 | -978.096 | -978.096 | 

iteration number: 51

664.352 | 664.352 | 664.352 | 664.352 | 664.352 | 664.352 | 664.352 | 664.352 | 664.352 | 664.352 | 664.332 | 664.332 | 664.332 | 664.332 | 664.342 | 664.342 | 664.342 | 664.342 | 664.342 | 664.342 | 
-978.116 | -978.116 | -978.116 | -978.116 | -978.116 | -978.116 | -978.116 | -978.116 | -978.116 | -978.116 | -978.096 | -978.096 | -978.096 | -978.096 | -978.106 | -978.106 | -978.106 | -978.106 | -978.106 | -978.106 | 

iteration number: 52

664.362 | 664.362 | 664.362 | 664.362 | 664.362 | 664.362 | 664.362 | 664.362 | 664.362 | 664.362 | 664.342 | 664.342 | 664.342 | 664.342 | 664.352 | 664.352 | 664.352 | 664.352 | 664.352 | 664.352 | 
-978.126 | -978.126 | -978.126 | -978.126 | -978.126 | -978.126 | -978.126 | -978.126 | -978.126 | -978.126 | -978.106 | -978.106 | -978.106 | -978.106 | -978.116 | -978.116 | -978.116 | -978.116 | -978.116 | -978.116 | 

iteration number: 53

664.372 | 664.372 | 664.372 | 664.372 | 664.372 | 664.372 | 664.372 | 664.372 | 664.372 | 664.372 | 664.352 | 664.352 | 664.352 | 664.352 | 664.362 | 664.362 | 664.362 | 664.362 | 664.362 | 664.362 | 
-978.136 | -978.136 | -978.136 | -978.136 | -978.136 | -978.136 | -978.136 | -978.136 | -978.136 | -978.136 | -978.116 | -978.116 | -978.116 | -978.116 | -978.126 | -978.126 | -978.126 | -978.126 | -978.126 | -978.126 | 

iteration number: 54

664.382 | 664.382 | 664.382 | 664.382 | 664.382 | 664.382 | 664.382 | 664.382 | 664.382 | 664.382 | 664.362 | 664.362 | 664.362 | 664.362 | 664.372 | 664.372 | 664.372 | 664.372 | 664.372 | 664.372 | 
-978.146 | -978.146 | -978.146 | -978.146 | -978.146 | -978.146 | -978.146 | -978.146 | -978.146 | -978.146 | -978.126 | -978.126 | -978.126 | -978.126 | -978.136 | -978.136 | -978.136 | -978.136 | -978.136 | -978.136 | 

iteration number: 55

664.392 | 664.392 | 664.392 | 664.392 | 664.392 | 664.392 | 664.392 | 664.392 | 664.392 | 664.392 | 664.372 | 664.372 | 664.372 | 664.372 | 664.382 | 664.382 | 664.382 | 664.382 | 664.382 | 664.382 | 
-978.156 | -978.156 | -978.156 | -978.156 | -978.156 | -978.156 | -978.156 | -978.156 | -978.156 | -978.156 | -978.136 | -978.136 | -978.136 | -978.136 | -978.146 | -978.146 | -978.146 | -978.146 | -978.146 | -978.146 | 

iteration number: 56

